"key","headline","doc_id","lexi_negative","lexi_positive","lexi_neg_positive","lexi_neg_negative","net_lexi_tone","anew_valence","anew_valence_label","anew_arousal","anew_dominance","num_words_ex_stopwords","num_words_inc_stopwords","flesch_score"
179,"""The Rise of Decentralized Finance (DeFi) is Improving the Future of Banking.""","text179",0,1,0,0,0.0833333333333333,5.766,"neutral",5.016,5.608,7,12,42.38
180,"""Corporate earnings exceed desirable expectations: Is crisis ending?""","text180",1,1,0,0,0,5.12714285714286,"neutral",5.15571428571429,5.43285714285714,7,8,-4.33
181,"""Demand for electric vehicles rises, carmakers happy to meet demand.""","text181",0,1,0,0,0.1,5.79857142857143,"neutral",5.07,5.97428571428571,8,10,35.95
182,"""Elite Sports Teams Cash in on Championships: A thrilling journey.""","text182",0,2,0,0,0.2,6.66571428571429,"positive",5.50285714285714,6.19428571428571,7,10,86.71
183,"""Sales surge as economy reopens: A deligthful change.""","text183",0,0,0,0,0,5.142,"neutral",4.956,5.546,6,8,71.82
184,"""Internship revolutionizes labor market, creating surprising opportunities.""","text184",0,3,0,0,0.428571428571429,6.31571428571429,"positive",5.38857142857143,5.66,7,7,-79.46
185,"""The telecommunications industry is devoting money in connectivity and speed.""","text185",0,1,0,0,0.1,6.1025,"positive",5.49,6.15,6,10,2.11
186,"""Lottery and Lotto Sale Outstretch New Highs: Big Win is Approaching.""","text186",0,1,0,0,0.0909090909090909,6.265,"positive",5.22,5.4225,9,11,68.77
187,"""Tech Giants Race for Dominance in the Accelerating Artificial Intelligence Industry.""","text187",0,1,0,0,0.0909090909090909,5.56125,"neutral",5.085,5.43125,8,11,-7.38
188,"""Excited by Future of Emerging Spacecraft Industry.""","text188",0,1,0,0,0.142857142857143,6.238,"positive",5.404,5.844,5,7,30.53
189,"""Renewable energy sector surges as demand for dazzling clean energy increases.""","text189",0,2,0,0,0.181818181818182,5.8775,"neutral",5.145,5.9225,9,11,26.47
190,"""Bitcoin hits increadible high as demand surges.""","text190",1,0,0,0,-0.142857142857143,4.705,"neutral",5.1625,5.4925,6,7,55.91
191,"""Technology Advances Spike Rapid Growth in Healthcare.""","text191",0,1,0,0,0.142857142857143,5.2,"neutral",5.09166666666667,5.33666666666667,6,7,55.91
192,"""Energy Sector Profits from Advancements Electrical Engineers Achieve.""","text192",0,2,0,0,0.25,6.44285714285714,"positive",5.17428571428571,5.97857142857143,7,8,4.14
193,"""Corporate profits surge on strong earnings release: A motivational innovation.""","text193",0,2,0,0,0.2,6.2975,"positive",5.315,6.2375,8,10,10.56
194,"""New Expansions in Robotics Create Jobs and Boost Productivity.""","text194",0,1,0,0,0.111111111111111,6.51571428571429,"positive",5.06428571428571,5.79428571428571,7,9,28.5
195,"""AI transform labor market, creating fantastic new job opportunities.""","text195",0,3,0,0,0.333333333333333,6.705,"positive",5.1175,6.03625,9,9,11.58
196,"""Financial Impact Payoff presents exhilarating relief for struggling families.""","text196",1,2,0,0,0.111111111111111,5.85571428571429,"neutral",5.15857142857143,5.34714285714286,8,9,3.12
197,"""The future of green energy and sustainable infrastructure is bright.""","text197",0,2,0,0,0.2,6.37,"positive",4.962,5.882,6,10,44.41
198,"""Renewable energy sector exhibits strong growth aptitude.""","text198",0,2,0,0,0.285714285714286,6.01666666666667,"positive",5.06166666666667,5.99166666666667,7,7,22.07
199,"""Crypto money innovation accelerates, challenging older financial institutions.""","text199",1,1,0,0,0,5.85,"neutral",5.535,5.515,8,8,-55.09
200,"""The entertainment industry is embracing new technologies.""","text200",0,1,0,0,0.142857142857143,6.574,"positive",5.25,5.502,5,7,5.15
201,"""Bulletproof economy results in massive employment across the US.""","text201",0,1,0,0,0.111111111111111,5.426,"neutral",5.414,5.442,7,9,36.96
202,"""The US Economy is Expected to Celebrate Strong Growth in 2023.""","text202",0,2,0,0,0.181818181818182,6.048,"positive",5.4,5.55,6,11,68.77
203,"""The gig economy steers towards success over the rights of employees.""","text203",0,2,0,0,0.181818181818182,5.98333333333333,"neutral",5.26166666666667,5.59833333333333,7,11,68.77
204,"""Travel industry rebounds as economy heals: Where to Travel This Summer?""","text204",0,1,0,0,0.0909090909090909,6.18,"positive",5.13666666666667,5.73166666666667,7,11,51.85
205,"""The spectacular advancement of technology provides new opportunities for everyone.""","text205",0,3,0,0,0.3,6.99166666666667,"positive",5.41333333333333,5.985,7,10,-14.82
206,"""It is a Spending Strike: Economy is in a Rapid Recovery at last.""","text206",0,1,0,0,0.0769230769230769,4.425,"neutral",5.3525,4.7625,6,13,75.2
207,"""Entertainment Industry Succeed, Bringing in Successful Profits.""","text207",0,2,0,0,0.285714285714286,6.68333333333333,"positive",5.33166666666667,5.94833333333333,6,7,-3.32
208,"""The rise in Interest in Intimate Lifestyle Products Incites Advancement in Reality TV.""","text208",0,2,0,0,0.153846153846154,6.049,"positive",4.786,6.298,9,13,32.9
