"Sentence ID","Sentence","Sentiment","Sentiment Label","Arousal","Dominance","# Words Found","Found Words","All Words"
104,"""Financial Depression Triggers Wave of Foreclosures: It is alarming.""",3.98,"negative",5.365,4.33833333333333,"6 out of 6","['financial', 'depression', 'trigger', 'wave', 'foreclosure', 'alarming']","['financial', 'depression', 'trigger', 'wave', 'foreclosure', 'alarming']"
105,"""Housing market shows signs of cooling as prices stabilize.""",5.83714285714286,"neutral",3.46714285714286,5.68142857142857,"7 out of 7","['housing', 'market', 'show', 'sign', 'cool', 'price', 'stabilize']","['housing', 'market', 'show', 'sign', 'cool', 'price', 'stabilize']"
106,"""Online advertising market continues to grow as more businesses shift to digital channels.""",5.61,"neutral",3.35875,5.56375,"8 out of 9","['advertising', 'market', 'continue', 'grow', 'business', 'shift', 'digital', 'channel']","['online', 'advertising', 'market', 'continue', 'grow', 'business', 'shift', 'digital', 'channel']"
107,"""Autumn brings high tourism numbers to countryside.""",6.075,"positive",3.64333333333333,5.705,"6 out of 6","['autumn', 'bring', 'high', 'tourism', 'number', 'countryside']","['autumn', 'bring', 'high', 'tourism', 'number', 'countryside']"
108,"""Continuous Support for Small Businesses Contributes to Economic Equality.""",5.92285714285714,"neutral",3.62714285714286,5.56142857142857,"7 out of 7","['continuous', 'support', 'small', 'business', 'contribute', 'economic', 'equality']","['continuous', 'support', 'small', 'business', 'contribute', 'economic', 'equality']"
109,"""Housing market remains strong as mortgage rates remain low.""",5.46875,"neutral",3.57875,5.43,"8 out of 8","['housing', 'market', 'remain', 'strong', 'mortgage', 'rate', 'remain', 'low']","['housing', 'market', 'remain', 'strong', 'mortgage', 'rate', 'remain', 'low']"
110,"""E-commerce continues to reshape retail industry in a good way.""",5.896,"neutral",3.466,5.636,"5 out of 6","['continue', 'retail', 'industry', 'good', 'way']","['continue', 'reshape', 'retail', 'industry', 'good', 'way']"
111,"""Housing market experiences rise as prices start to slowdown.""",6.005,"positive",3.91666666666667,6.01666666666667,"6 out of 7","['housing', 'market', 'experience', 'rise', 'price', 'start']","['housing', 'market', 'experience', 'rise', 'price', 'start', 'slowdown']"
112,"""The Affordable Housing Market: A Successw for the Younger Generation.""",6.415,"positive",3.6575,5.82,"4 out of 6","['affordable', 'housing', 'market', 'generation']","['affordable', 'housing', 'market', 'successw', 'younger', 'generation']"
113,"""Natural Resource Increase Leads to Economic Stability.""",5.79833333333333,"neutral",3.775,5.51666666666667,"6 out of 6","['natural', 'resource', 'increase', 'lead', 'economic', 'stability']","['natural', 'resource', 'increase', 'lead', 'economic', 'stability']"
114,"""Online shopping continues to grow, transforming retail industry.""",5.602,"neutral",3.646,5.714,"5 out of 7","['continue', 'grow', 'transform', 'retail', 'industry']","['online', 'shopping', 'continue', 'grow', 'transform', 'retail', 'industry']"
115,"""Manufacturing sector expands at fastest pace in a decade.""",4.954,"neutral",3.664,5.392,"5 out of 6","['manufacture', 'sector', 'expand', 'pace', 'decade']","['manufacture', 'sector', 'expand', 'fastest', 'pace', 'decade']"
116,"""Abundancy of affordable housing leads to decrease in homelessness and poverty.""",5.018,"neutral",3.828,4.868,"5 out of 7","['affordable', 'housing', 'lead', 'decrease', 'poverty']","['abundancy', 'affordable', 'housing', 'lead', 'decrease', 'homelessness', 'poverty']"
117,"""Cryptocurrency adoption grows as mainstream investors enter the market.""",5.87166666666667,"neutral",3.67333333333333,5.82,"6 out of 7","['adoption', 'grow', 'mainstream', 'investor', 'enter', 'market']","['cryptocurrency', 'adoption', 'grow', 'mainstream', 'investor', 'enter', 'market']"
118,"""New Industrial Environments Bring Sustainable Workplace Safety Regulations.""",5.91142857142857,"neutral",4.05,5.27285714285714,"7 out of 8","['new', 'industrial', 'environment', 'bring', 'workplace', 'safety', 'regulation']","['new', 'industrial', 'environment', 'bring', 'sustainable', 'workplace', 'safety', 'regulation']"
119,"""Business leaders call for end to discriminatory hiring practices.""",5.67,"neutral",3.682,5.556,"5 out of 7","['business', 'leader', 'call', 'end', 'practice']","['business', 'leader', 'call', 'end', 'discriminatory', 'hiring', 'practice']"
120,"""Census data shows population growth in suburban areas: Good for economy!""",5.57125,"neutral",3.89125,5.2925,"8 out of 9","['census', 'show', 'population', 'growth', 'suburban', 'area', 'good', 'economy']","['census', 'data', 'show', 'population', 'growth', 'suburban', 'area', 'good', 'economy']"
121,"""Minimum wage hike met with both support and opposition.""",5.61166666666667,"neutral",3.71333333333333,5.23166666666667,"6 out of 6","['minimum', 'wage', 'hike', 'meet', 'support', 'opposition']","['minimum', 'wage', 'hike', 'meet', 'support', 'opposition']"
122,"""Consumer Confidence in the Housing Market Continues to Rise.""",6.01,"positive",3.72333333333333,6.155,"6 out of 6","['consumer', 'confidence', 'housing', 'market', 'continue', 'rise']","['consumer', 'confidence', 'housing', 'market', 'continue', 'rise']"
123,"""The growing trend of telecommuting leads to changes in the real estate market.""",5.88714285714286,"neutral",3.72857142857143,5.48714285714286,"7 out of 8","['grow', 'trend', 'lead', 'change', 'real', 'estate', 'market']","['grow', 'trend', 'telecommuting', 'lead', 'change', 'real', 'estate', 'market']"
124,"""Small business confidence at all-time high: What does it mean for consumers?""",5.38571428571429,"neutral",3.90285714285714,5.12571428571429,"7 out of 7","['small', 'business', 'confidence', 'time', 'high', 'mean', 'consumer']","['small', 'business', 'confidence', 'time', 'high', 'mean', 'consumer']"
125,"""Housing Market Cools as Home Sales Slow Down.""",6.09833333333333,"positive",3.73833333333333,6.10833333333333,"6 out of 6","['housing', 'market', 'cool', 'home', 'sale', 'slow']","['housing', 'market', 'cool', 'home', 'sale', 'slow']"
126,"""Real Estate Investors Turn to Second-Tier Cities for Higher Returns.""",5.7325,"neutral",3.74375,5.56625,"8 out of 9","['real', 'estate', 'investor', 'turn', 'second', 'tier', 'city', 'return']","['real', 'estate', 'investor', 'turn', 'second', 'tier', 'city', 'higher', 'return']"
127,"""Stock market reaches new record high as investors remain optimistic.""",6.15333333333333,"positive",3.74666666666667,5.77,"9 out of 9","['stock', 'market', 'reach', 'new', 'record', 'high', 'investor', 'remain', 'optimistic']","['stock', 'market', 'reach', 'new', 'record', 'high', 'investor', 'remain', 'optimistic']"
128,"""Consumer sentiment rebounds after dip in previous months.""",5.53,"neutral",3.76833333333333,5.205,"6 out of 6","['consumer', 'sentiment', 'rebound', 'dip', 'previous', 'month']","['consumer', 'sentiment', 'rebound', 'dip', 'previous', 'month']"
129,"""Central bank announces new lending program to support small businesses.""",6.02,"positive",3.82125,5.47,"8 out of 9","['central', 'bank', 'announce', 'new', 'program', 'support', 'small', 'business']","['central', 'bank', 'announce', 'new', 'lending', 'program', 'support', 'small', 'business']"
130,"""Infrastructure spending remains a key driver of economic growth.""",5.755,"neutral",3.83,5.745,"6 out of 7","['infrastructure', 'remain', 'key', 'driver', 'economic', 'growth']","['infrastructure', 'spending', 'remain', 'key', 'driver', 'economic', 'growth']"
131,"""The growing trend of remote work leads to changes in the commercial real estate market.""",5.579,"neutral",3.836,5.442,"10 out of 10","['grow', 'trend', 'remote', 'work', 'lead', 'change', 'commercial', 'real', 'estate', 'market']","['grow', 'trend', 'remote', 'work', 'lead', 'change', 'commercial', 'real', 'estate', 'market']"
132,"""The Rise of ESG Investing and Sustainable Business Practices.""",5.64333333333333,"neutral",3.83666666666667,6.20666666666667,"3 out of 6","['rise', 'business', 'practice']","['rise', 'esg', 'investing', 'sustainable', 'business', 'practice']"
133,"""Insurance industry adapts to changing customer needs: A new better way.""",5.5825,"neutral",3.88875,5.415,"8 out of 9","['insurance', 'industry', 'adapt', 'change', 'customer', 'need', 'new', 'way']","['insurance', 'industry', 'adapt', 'change', 'customer', 'need', 'new', 'better', 'way']"
134,"""Cryptocurrencies are gaining mainstream acceptance among investors.""",5.6775,"neutral",3.85,6.1375,"4 out of 6","['gain', 'mainstream', 'acceptance', 'investor']","['cryptocurrencies', 'gain', 'mainstream', 'acceptance', 'among', 'investor']"
135,"""Federal Reserve keeps interest rates unchanged in latest meeting.""",5.34428571428571,"neutral",3.85142857142857,5.04428571428571,"7 out of 8","['federal', 'reserve', 'keep', 'interest', 'rate', 'unchanged', 'meeting']","['federal', 'reserve', 'keep', 'interest', 'rate', 'unchanged', 'latest', 'meeting']"
136,"""Technology sector sees record-breaking IPOs as investor interest grows.""",5.7275,"neutral",3.86,5.49375,"8 out of 9","['technology', 'sector', 'see', 'record', 'break', 'investor', 'interest', 'grow']","['technology', 'sector', 'see', 'record', 'break', 'ipo', 'investor', 'interest', 'grow']"
137,"""Hospitality industry sees some recovery as business travel resumes.""",6.18571428571429,"positive",4.07571428571429,5.90285714285714,"7 out of 7","['hospitality', 'industry', 'see', 'recovery', 'business', 'travel', 'resume']","['hospitality', 'industry', 'see', 'recovery', 'business', 'travel', 'resume']"
138,"""Dollar gains ground against major currencies as investors seek safe haven.""",6.17,"positive",3.87125,5.8875,"8 out of 8","['dollar', 'gain', 'ground', 'major', 'currency', 'investor', 'seek', 'safe']","['dollar', 'gain', 'ground', 'major', 'currency', 'investor', 'seek', 'safe']"
139,"""The stock market experiences record highs amid economic recovery hopes.""",6.15875,"positive",3.89875,5.74375,"8 out of 9","['stock', 'market', 'experience', 'record', 'high', 'economic', 'recovery', 'hope']","['stock', 'market', 'experience', 'record', 'high', 'amid', 'economic', 'recovery', 'hope']"
140,"""Retailers Shift to Sustainable Business Practices to Meet Consumer Demand.""",5.38166666666667,"neutral",3.90166666666667,5.51333333333333,"6 out of 8","['shift', 'business', 'practice', 'meet', 'consumer', 'demand']","['retailer', 'shift', 'sustainable', 'business', 'practice', 'meet', 'consumer', 'demand']"
141,"""Government announces plan to address income inequality and poverty.""",4.96833333333333,"neutral",3.905,4.88,"6 out of 7","['government', 'announce', 'plan', 'address', 'income', 'poverty']","['government', 'announce', 'plan', 'address', 'income', 'inequality', 'poverty']"
142,"""Economic forecast predicts prolonged period of slow yet continuous growth.""",4.96,"neutral",3.83375,5.29625,"8 out of 9","['economic', 'forecast', 'predict', 'prolonged', 'period', 'slow', 'continuous', 'growth']","['economic', 'forecast', 'predict', 'prolonged', 'period', 'slow', 'yet', 'continuous', 'growth']"
143,"""Tesla's stock prices surge as the company expands into new markets.""",5.76,"neutral",3.91428571428571,5.22428571428571,"7 out of 8","['stock', 'price', 'surge', 'company', 'expand', 'new', 'market']","['tesla', 'stock', 'price', 'surge', 'company', 'expand', 'new', 'market']"
144,"""Baseball bat manufacturer expands production, adds jobs.""",5.41142857142857,"neutral",3.91571428571429,5.42857142857143,"7 out of 7","['baseball', 'bat', 'manufacturer', 'expand', 'production', 'add', 'job']","['baseball', 'bat', 'manufacturer', 'expand', 'production', 'add', 'job']"
145,"""Online Retailers Targeting the Growing Middle Class in Emerging Markets.""",5.73833333333333,"neutral",3.92,5.785,"6 out of 8","['target', 'grow', 'middle', 'class', 'emerge', 'market']","['online', 'retailer', 'target', 'grow', 'middle', 'class', 'emerge', 'market']"
146,"""The real estate industry is adapting to changing consumer preferences and needs.""",5.7875,"neutral",3.9275,5.61375,"8 out of 8","['real', 'estate', 'industry', 'adapt', 'change', 'consumer', 'preference', 'need']","['real', 'estate', 'industry', 'adapt', 'change', 'consumer', 'preference', 'need']"
147,"""Financial services sector adapts to changing consumer behaviors.""",5.52285714285714,"neutral",3.93428571428571,5.42571428571429,"7 out of 7","['financial', 'service', 'sector', 'adapt', 'change', 'consumer', 'behavior']","['financial', 'service', 'sector', 'adapt', 'change', 'consumer', 'behavior']"
148,"""The rise of remote work has implications for urban planning and transportation.""",5.33666666666667,"neutral",3.93833333333333,5.585,"6 out of 7","['rise', 'remote', 'work', 'implication', 'urban', 'transportation']","['rise', 'remote', 'work', 'implication', 'urban', 'planning', 'transportation']"
149,"""Bumper almond crop expected to bring profits to farmers.""",5.92,"neutral",3.94142857142857,5.57428571428571,"7 out of 7","['bumper', 'almond', 'crop', 'expect', 'bring', 'profit', 'farmer']","['bumper', 'almond', 'crop', 'expect', 'bring', 'profit', 'farmer']"
150,"""Online shopping becomes more popular as consumers shift to e-commerce.""",5.7325,"neutral",3.9525,5.49,"4 out of 6","['become', 'popular', 'consumer', 'shift']","['online', 'shopping', 'become', 'popular', 'consumer', 'shift']"
151,"""Ford announces plans to shift production to electric vehicles.""",5.79428571428571,"neutral",3.95571428571429,5.78142857142857,"7 out of 7","['ford', 'announce', 'plan', 'shift', 'production', 'electric', 'vehicle']","['ford', 'announce', 'plan', 'shift', 'production', 'electric', 'vehicle']"
152,"""Technology companies report record profits, driving overall market growth.""",5.85111111111111,"neutral",3.95666666666667,5.39777777777778,"9 out of 9","['technology', 'company', 'report', 'record', 'profit', 'drive', 'overall', 'market', 'growth']","['technology', 'company', 'report', 'record', 'profit', 'drive', 'overall', 'market', 'growth']"
153,"""Job market shows signs of improvement.""",5.912,"neutral",3.958,5.604,"5 out of 5","['job', 'market', 'show', 'sign', 'improvement']","['job', 'market', 'show', 'sign', 'improvement']"
154,"""Private equity firms continue to invest in high-growth startups.""",5.67857142857143,"neutral",3.96142857142857,5.78142857142857,"7 out of 8","['private', 'equity', 'firm', 'continue', 'invest', 'high', 'growth']","['private', 'equity', 'firm', 'continue', 'invest', 'high', 'growth', 'startup']"
155,"""Economic Recovery Efforts Yield Positive Results.""",6.145,"positive",4.225,5.945,"6 out of 6","['economic', 'recovery', 'effort', 'yield', 'positive', 'result']","['economic', 'recovery', 'effort', 'yield', 'positive', 'result']"
156,"""Digital currency adoption gains momentum as more companies accept Bitcoin.""",6.08714285714286,"positive",3.97,5.66571428571429,"7 out of 8","['digital', 'currency', 'adoption', 'gain', 'momentum', 'company', 'accept']","['digital', 'currency', 'adoption', 'gain', 'momentum', 'company', 'accept', 'bitcoin']"
157,"""Mega-Corporation Dominance Creates Monopoly and Stifles Competition.""",5.9175,"neutral",5.585,5.7175,"4 out of 5","['dominance', 'create', 'monopoly', 'competition']","['dominance', 'create', 'monopoly', 'stifle', 'competition']"
158,"""The Race for Artificial Intelligence Dominance: A great Opportunity.""",6.12333333333333,"positive",5.13833333333333,5.69666666666667,"6 out of 6","['race', 'artificial', 'intelligence', 'dominance', 'great', 'opportunity']","['race', 'artificial', 'intelligence', 'dominance', 'great', 'opportunity']"
159,"""The demand for renewable energy is driving innovation in the energy sector.""",6.00333333333333,"positive",5.49333333333333,5.905,"6 out of 7","['demand', 'energy', 'drive', 'innovation', 'energy', 'sector']","['demand', 'renewable', 'energy', 'drive', 'innovation', 'energy', 'sector']"
160,"""Rapid Advancements in Electric Vehicles Spark Adventure Among Car Enthusiasts.""",6.35875,"positive",5.39125,5.9325,"8 out of 9","['rapid', 'advancement', 'electric', 'vehicle', 'spark', 'adventure', 'car', 'enthusiast']","['rapid', 'advancement', 'electric', 'vehicle', 'spark', 'adventure', 'among', 'car', 'enthusiast']"
161,"""Cryptocurrency craze spikes massive saves in the market.""",5.642,"neutral",5.152,5.692,"5 out of 6","['craze', 'spike', 'massive', 'save', 'market']","['cryptocurrency', 'craze', 'spike', 'massive', 'save', 'market']"
162,"""Tech Startups Achieving Accelerated Growth Through Innovation.""",6.514,"positive",5.242,6.146,"5 out of 6","['tech', 'achieve', 'accelerate', 'growth', 'innovation']","['tech', 'startup', 'achieve', 'accelerate', 'growth', 'innovation']"
163,"""Financial Collapse Sparks Run on Banks and ATMs.""",5.366,"neutral",5.19,4.736,"5 out of 6","['financial', 'collapse', 'spark', 'run', 'bank']","['financial', 'collapse', 'spark', 'run', 'bank', 'atm']"
164,"""Frisky Consumer Demand Boosts Sales of Sensual Products.""",6.04,"positive",5.18142857142857,5.90571428571429,"7 out of 7","['frisky', 'consumer', 'demand', 'boost', 'sale', 'sensual', 'product']","['frisky', 'consumer', 'demand', 'boost', 'sale', 'sensual', 'product']"
165,"""Facebook profits soar despite ongoing controversies.""",5.3875,"neutral",5.1775,5.1475,"4 out of 6","['profit', 'soar', 'ongoing', 'controversy']","['facebook', 'profit', 'soar', 'despite', 'ongoing', 'controversy']"
166,"""Rapid Growth in the Gig Economy Transforms the Labor Market.""",5.38428571428571,"neutral",5.15857142857143,5.41285714285714,"7 out of 7","['rapid', 'growth', 'gig', 'economy', 'transform', 'labor', 'market']","['rapid', 'growth', 'gig', 'economy', 'transform', 'labor', 'market']"
167,"""Microsoft acquires AI startup for $2 billion: A new opportunities rise.""",6.562,"positive",5.248,6.598,"5 out of 8","['acquire', 'billion', 'new', 'opportunity', 'rise']","['microsoft', 'acquire', 'ai', 'startup', 'billion', 'new', 'opportunity', 'rise']"
168,"""Automation Disrupts Labor Market, But Creates New Opportunities.""",6.17833333333333,"positive",5.09166666666667,5.855,"6 out of 7","['disrupt', 'labor', 'market', 'create', 'new', 'opportunity']","['automation', 'disrupt', 'labor', 'market', 'create', 'new', 'opportunity']"
169,"""The Paradox of Growth: Economic Expansion vs. Environmental Sustainability.""",5.68,"neutral",5.064,5.122,"5 out of 6","['paradox', 'growth', 'economic', 'expansion', 'environmental']","['paradox', 'growth', 'economic', 'expansion', 'environmental', 'sustainability']"
170,"""Technology advancements disrupt traditional industries, creating new opportunities and challenges.""",6.23222222222222,"positive",5.05111111111111,5.58777777777778,"9 out of 9","['technology', 'advancement', 'disrupt', 'traditional', 'industry', 'create', 'new', 'opportunity', 'challenge']","['technology', 'advancement', 'disrupt', 'traditional', 'industry', 'create', 'new', 'opportunity', 'challenge']"
171,"""Exhilarating Foreign investment sparks controversy: Payday for all?""",5.442,"neutral",5.778,4.834,"5 out of 6","['foreign', 'investment', 'spark', 'controversy', 'payday']","['exhilarate', 'foreign', 'investment', 'spark', 'controversy', 'payday']"
172,"""The Digital Divide: Access to Technology and Its Positive Impact on the Economy.""",5.70857142857143,"neutral",5.08142857142857,5.64142857142857,"7 out of 7","['digital', 'divide', 'access', 'technology', 'positive', 'impact', 'economy']","['digital', 'divide', 'access', 'technology', 'positive', 'impact', 'economy']"
173,"""Newlyweds Boost Consumer Spending with Honeymoon Travel and Experiences.""",6.94833333333333,"positive",5.00166666666667,6.41166666666667,"6 out of 7","['newlywed', 'boost', 'consumer', 'honeymoon', 'travel', 'experience']","['newlywed', 'boost', 'consumer', 'spending', 'honeymoon', 'travel', 'experience']"
174,"""New Casino Games Boost Profits in Gaming Industry.""",6.19571428571429,"positive",5.09428571428571,5.53428571428572,"7 out of 7","['new', 'casino', 'game', 'boost', 'profit', 'gaming', 'industry']","['new', 'casino', 'game', 'boost', 'profit', 'gaming', 'industry']"
175,"""Brilliant Minds Discover New Opportunities in Animation Industry.""",6.80714285714286,"positive",5.30142857142857,6.02571428571429,"7 out of 7","['brilliant', 'mind', 'discover', 'new', 'opportunity', 'animation', 'industry']","['brilliant', 'mind', 'discover', 'new', 'opportunity', 'animation', 'industry']"
176,"""Environmental improvements spur innovation in sustainable industries.""",5.81,"neutral",5.23,5.762,"5 out of 6","['environmental', 'improvement', 'spur', 'innovation', 'industry']","['environmental', 'improvement', 'spur', 'innovation', 'sustainable', 'industry']"
177,"""Labor market can profit from acceleration in automation and artificial intelligence.""",5.93333333333333,"neutral",5.20666666666667,5.64333333333333,"6 out of 7","['labor', 'market', 'profit', 'acceleration', 'artificial', 'intelligence']","['labor', 'market', 'profit', 'acceleration', 'automation', 'artificial', 'intelligence']"
178,"""Entertainers Energize financial income of the Nightlife Sectors.""",5.965,"neutral",5.14666666666667,5.71833333333333,"6 out of 6","['entertainer', 'energize', 'financial', 'income', 'nightlife', 'sector']","['entertainer', 'energize', 'financial', 'income', 'nightlife', 'sector']"
179,"""The Rise of Decentralized Finance (DeFi) is Improving the Future of Banking.""",5.766,"neutral",5.016,5.608,"5 out of 7","['rise', 'finance', 'improve', 'future', 'banking']","['rise', 'decentralize', 'finance', 'defi', 'improve', 'future', 'banking']"
180,"""Corporate earnings exceed desirable expectations: Is crisis ending?""",5.12714285714286,"neutral",5.15571428571429,5.43285714285714,"7 out of 7","['corporate', 'earnings', 'exceed', 'desirable', 'expectation', 'crisis', 'end']","['corporate', 'earnings', 'exceed', 'desirable', 'expectation', 'crisis', 'end']"
181,"""Demand for electric vehicles rises, carmakers happy to meet demand.""",5.79857142857143,"neutral",5.07,5.97428571428571,"7 out of 8","['demand', 'electric', 'vehicle', 'rise', 'happy', 'meet', 'demand']","['demand', 'electric', 'vehicle', 'rise', 'carmaker', 'happy', 'meet', 'demand']"
182,"""Elite Sports Teams Cash in on Championships: A thrilling journey.""",6.66571428571429,"positive",5.50285714285714,6.19428571428571,"7 out of 7","['elite', 'sport', 'team', 'cash', 'championship', 'thrilling', 'journey']","['elite', 'sport', 'team', 'cash', 'championship', 'thrilling', 'journey']"
183,"""Sales surge as economy reopens: A deligthful change.""",5.142,"neutral",4.956,5.546,"5 out of 6","['sale', 'surge', 'economy', 'reopen', 'change']","['sale', 'surge', 'economy', 'reopen', 'deligthful', 'change']"
184,"""Internship revolutionizes labor market, creating surprising opportunities.""",6.31571428571429,"positive",5.38857142857143,5.66,"7 out of 7","['internship', 'revolutionize', 'labor', 'market', 'create', 'surprising', 'opportunity']","['internship', 'revolutionize', 'labor', 'market', 'create', 'surprising', 'opportunity']"
185,"""The telecommunications industry is devoting money in connectivity and speed.""",6.1025,"positive",5.49,6.15,"4 out of 6","['industry', 'devote', 'money', 'speed']","['telecommunication', 'industry', 'devote', 'money', 'connectivity', 'speed']"
186,"""Lottery and Lotto Sale Outstretch New Highs: Big Win is Approaching.""",6.265,"positive",5.22,5.4225,"8 out of 9","['lottery', 'lotto', 'sale', 'new', 'high', 'big', 'win', 'approach']","['lottery', 'lotto', 'sale', 'outstretch', 'new', 'high', 'big', 'win', 'approach']"
187,"""Tech Giants Race for Dominance in the Accelerating Artificial Intelligence Industry.""",5.56125,"neutral",5.085,5.43125,"8 out of 8","['tech', 'giant', 'race', 'dominance', 'accelerate', 'artificial', 'intelligence', 'industry']","['tech', 'giant', 'race', 'dominance', 'accelerate', 'artificial', 'intelligence', 'industry']"
188,"""Excited by Future of Emerging Spacecraft Industry.""",6.238,"positive",5.404,5.844,"5 out of 5","['excited', 'future', 'emerge', 'spacecraft', 'industry']","['excited', 'future', 'emerge', 'spacecraft', 'industry']"
189,"""Renewable energy sector surges as demand for dazzling clean energy increases.""",5.8775,"neutral",5.145,5.9225,"8 out of 9","['energy', 'sector', 'surge', 'demand', 'dazzle', 'clean', 'energy', 'increase']","['renewable', 'energy', 'sector', 'surge', 'demand', 'dazzle', 'clean', 'energy', 'increase']"
190,"""Bitcoin hits increadible high as demand surges.""",4.705,"neutral",5.1625,5.4925,"4 out of 6","['hit', 'high', 'demand', 'surge']","['bitcoin', 'hit', 'increadible', 'high', 'demand', 'surge']"
191,"""Technology Advances Spike Rapid Growth in Healthcare.""",5.2,"neutral",5.09166666666667,5.33666666666667,"6 out of 6","['technology', 'advance', 'spike', 'rapid', 'growth', 'healthcare']","['technology', 'advance', 'spike', 'rapid', 'growth', 'healthcare']"
192,"""Energy Sector Profits from Advancements Electrical Engineers Achieve.""",6.44285714285714,"positive",5.17428571428571,5.97857142857143,"7 out of 7","['energy', 'sector', 'profit', 'advancement', 'electrical', 'engineer', 'achieve']","['energy', 'sector', 'profit', 'advancement', 'electrical', 'engineer', 'achieve']"
193,"""Corporate profits surge on strong earnings release: A motivational innovation.""",6.2975,"positive",5.315,6.2375,"8 out of 8","['corporate', 'profit', 'surge', 'strong', 'earnings', 'release', 'motivational', 'innovation']","['corporate', 'profit', 'surge', 'strong', 'earnings', 'release', 'motivational', 'innovation']"
194,"""New Expansions in Robotics Create Jobs and Boost Productivity.""",6.51571428571429,"positive",5.06428571428571,5.79428571428571,"7 out of 7","['new', 'expansion', 'robotics', 'create', 'job', 'boost', 'productivity']","['new', 'expansion', 'robotics', 'create', 'job', 'boost', 'productivity']"
195,"""AI transform labor market, creating fantastic new job opportunities.""",6.705,"positive",5.1175,6.03625,"8 out of 9","['transform', 'labor', 'market', 'create', 'fantastic', 'new', 'job', 'opportunity']","['ai', 'transform', 'labor', 'market', 'create', 'fantastic', 'new', 'job', 'opportunity']"
196,"""Financial Impact Payoff presents exhilarating relief for struggling families.""",5.85571428571429,"neutral",5.15857142857143,5.34714285714286,"7 out of 8","['financial', 'impact', 'payoff', 'present', 'relief', 'struggle', 'family']","['financial', 'impact', 'payoff', 'present', 'exhilarate', 'relief', 'struggle', 'family']"
197,"""The future of green energy and sustainable infrastructure is bright.""",6.37,"positive",4.962,5.882,"5 out of 6","['future', 'green', 'energy', 'infrastructure', 'bright']","['future', 'green', 'energy', 'sustainable', 'infrastructure', 'bright']"
198,"""Renewable energy sector exhibits strong growth aptitude.""",6.01666666666667,"positive",5.06166666666667,5.99166666666667,"6 out of 7","['energy', 'sector', 'exhibit', 'strong', 'growth', 'aptitude']","['renewable', 'energy', 'sector', 'exhibit', 'strong', 'growth', 'aptitude']"
199,"""Crypto money innovation accelerates, challenging older financial institutions.""",5.85,"neutral",5.535,5.515,"6 out of 8","['money', 'innovation', 'accelerate', 'challenge', 'financial', 'institution']","['crypto', 'money', 'innovation', 'accelerate', 'challenge', 'older', 'financial', 'institution']"
200,"""The entertainment industry is embracing new technologies.""",6.574,"positive",5.25,5.502,"5 out of 5","['entertainment', 'industry', 'embrace', 'new', 'technology']","['entertainment', 'industry', 'embrace', 'new', 'technology']"
201,"""Bulletproof economy results in massive employment across the US.""",5.426,"neutral",5.414,5.442,"5 out of 7","['bulletproof', 'economy', 'result', 'massive', 'employment']","['bulletproof', 'economy', 'result', 'massive', 'employment', 'across', 'us']"
202,"""The US Economy is Expected to Celebrate Strong Growth in 2023.""",6.048,"positive",5.4,5.55,"5 out of 6","['economy', 'expect', 'celebrate', 'strong', 'growth']","['us', 'economy', 'expect', 'celebrate', 'strong', 'growth']"
203,"""The gig economy steers towards success over the rights of employees.""",5.98333333333333,"neutral",5.26166666666667,5.59833333333333,"6 out of 7","['gig', 'economy', 'steer', 'success', 'right', 'employee']","['gig', 'economy', 'steer', 'towards', 'success', 'right', 'employee']"
204,"""Travel industry rebounds as economy heals: Where to Travel This Summer?""",6.18,"positive",5.13666666666667,5.73166666666667,"6 out of 7","['travel', 'industry', 'rebound', 'economy', 'travel', 'summer']","['travel', 'industry', 'rebound', 'economy', 'heals', 'travel', 'summer']"
205,"""The spectacular advancement of technology provides new opportunities for everyone.""",6.99166666666667,"positive",5.41333333333333,5.985,"6 out of 7","['spectacular', 'advancement', 'technology', 'provide', 'new', 'opportunity']","['spectacular', 'advancement', 'technology', 'provide', 'new', 'opportunity', 'everyone']"
206,"""It is a Spending Strike: Economy is in a Rapid Recovery at last.""",4.425,"neutral",5.3525,4.7625,"4 out of 6","['strike', 'economy', 'rapid', 'recovery']","['spending', 'strike', 'economy', 'rapid', 'recovery', 'last']"
207,"""Entertainment Industry Succeed, Bringing in Successful Profits.""",6.68333333333333,"positive",5.33166666666667,5.94833333333333,"6 out of 6","['entertainment', 'industry', 'succeed', 'bring', 'successful', 'profit']","['entertainment', 'industry', 'succeed', 'bring', 'successful', 'profit']"
208,"""The rise in Interest in Intimate Lifestyle Products Incites Advancement in Reality TV.""",6.049,"positive",4.786,6.298,"10 out of 9","['rise', 'interest', 'intimate', 'lifestyle', 'product', 'incite', 'advancement', 'reality', 'tv', 'tv']","['rise', 'interest', 'intimate', 'lifestyle', 'product', 'incite', 'advancement', 'reality', 'tv']"
