"key","headline","doc_id","lexi_negative","lexi_positive","lexi_neg_positive","lexi_neg_negative","net_lexi_tone","anew_valence","anew_valence_label","anew_arousal","anew_dominance","num_words_ex_stopwords","num_words_inc_stopwords","flesch_score"
175,"Stocks  debt yields slip on US CPI  poor bond auction.","text175",2,0,0,0,-0.2,4.345,"neutral",4.525,4.42166666666667,"6 ",10,103.63
176,"Sudan inflation slows to 38756% in August.","text176",0,0,0,0,0,3.455,"negative",3.695,4.695,"2 ",7,64.37
177,"Take Five Who s afraid of US inflation.","text177",1,0,0,0,-0.125,3.845,"negative",4.4225,4.2975,"4 ",8,88.74
178,"The Debt Limit And The Senate s Cloture Share A History Both Were Born With A War.","text178",3,0,0,0,-0.176470588235294,4.23428571428571,"neutral",4.45714285714286,4.24285714285714,"7 ",17,79.6
179,"US consumer spending decreases further  inflation creeping up.","text179",1,0,0,0,-0.125,3.9925,"negative",4.0375,4.38,"4 ",8,29.52
180,"US political divisions crash into debt ceiling.","text180",2,0,0,0,-0.285714285714286,3.802,"negative",4.16,4.346,"5 ",7,30.53
181,"US Senate appears near temporary truce in debt-ceiling standoff.","text181",1,0,0,0,-0.111111111111111,4.29857142857143,"neutral",3.74142857142857,4.70714285714286,"7 ",9,45.42
182,"Wall St opens higher as debt ceiling  inflation worries cool.","text182",2,1,0,0,-0.1,4.33857142857143,"neutral",4.32428571428571,4.69571428571429,"7 ",10,69.79
183,"Wall Street closes up amid inflation concerns  debt ceiling debate.","text183",1,0,0,0,-0.1,4.45125,"neutral",4.1125,4.99375,"8 ",10,61.33
184,"Wall Street down as retailers stoke inflation fears.","text184",1,0,0,0,-0.125,3.9925,"negative",4.2475,4.2375,"4 ",8,71.82
185,"Wall Street surges as worries over debt ceiling subside.","text185",2,1,0,0,-0.111111111111111,4.28428571428571,"neutral",4.24,4.65571428571429,"7 ",9,87.72
186,"What s causing panic on Wall Street Fear of Chinese financial crisis  debt ceiling status.","text186",4,0,0,0,-0.266666666666667,4.004,"neutral",4.572,4.351,"10",15,64.71
187,"US Secretary of Treasury Says Debt Ceiling Drop-Dead Date Is October 18.","text187",2,0,0,0,-0.166666666666667,4.7075,"neutral",4.26375,5.1325,"8 ",12,67.76
188,"DrDoom  Warns Goldilocks Is Dying  Fears  Stagflationary Debt Crisis  Ahead.","text188",5,0,0,0,-0.5,2.7,"negative",5.982,3.87,"5 ",10,69.79
189,"I really had sticker shock  Will a reopening economy mean surging prices for Americans.","text189",1,0,0,0,-0.0714285714285714,4.46142857142857,"neutral",4.69857142857143,5.12142857142857,"7 ",14,48.81
190,"Taper tantrum  worries creeping in  but equity crash not imminent BofA.","text190",3,0,0,0,-0.272727272727273,3.54333333333333,"negative",5.195,4.43333333333333,"6 ",11,51.85
191,"Almost 9 In 10 Americans Worried About Inflation.","text191",1,0,0,0,-0.125,2.505,"negative",5.415,3.585,"2 ",8,46.44
192,"Americans Are Taking On Debt As If Tomorrow Will Never Come.","text192",1,0,0,0,-0.0909090909090909,4.13666666666667,"neutral",4.67333333333333,4.82666666666667,"3 ",11,68.77
193,"Americans sour on economy amid inflation woes AP-NORC Poll.","text193",2,0,0,0,-0.222222222222222,3.702,"negative",4.724,4.364,"5 ",9,45.42
194,"Analysis Clashes over taxes  debt limit challenge rally in US stocks.","text194",4,0,0,0,-0.363636363636364,4.35625,"neutral",4.78125,4.54,"8 ",11,60.31
195,"Analysis What lies beneath Hidden debt fears feed China s property woes.","text195",4,0,0,0,-0.333333333333333,3.53714285714286,"negative",4.88,4.63142857142857,"7 ",12,59.3
196,"Asia shares pare losses as China economy rebounds.","text196",1,0,0,0,-0.125,4.4625,"neutral",4.5975,5.1,"4 ",8,63.36
197,"Breakingviews - Europe is now the main front in gig economy war.","text197",1,0,0,0,-0.0909090909090909,4.405,"neutral",5.36,4.84,"4 ",11,77.23
198,"ByteDance s CEO sues Tencent for monopolistic behaviour.","text198",0,0,0,0,0,2.18,"negative",6.15,5.58,"1 ",8,37.98
199,"California men plead guilty in Florida to $13B fraud scam.","text199",2,0,0,0,-0.2,2.7325,"negative",4.6975,3.785,"4 ",10,69.79
200,"Collapse In Shimao Bonds Could Be More Devastating Than Debt Crises At Evergrande And Kaisa.","text200",3,0,0,0,-0.2,2.365,"negative",5.965,3.795,"4 ",15,64.71
201,"Corruption  economic woes spark deadly protests in Colombia.","text201",4,0,0,0,-0.5,3.975,"negative",4.70666666666667,4.22,"6 ",8,46.44
202,"DC Sues Amazon  Accusing It Of Inflating Prices And Abusing Its Monopoly.","text202",2,1,0,0,-0.0833333333333333,3.48666666666667,"negative",4.86833333333333,4.75166666666667,"6 ",12,50.84
203,"Default crisis dodged  for now  with Dem-GOP debt accord.","text203",3,1,0,0,-0.222222222222222,3.635,"negative",4.91,4.455,"4 ",9,79.26
204,"Senator Is So Very Wrong About Inflation.","text204",1,0,0,0,-0.142857142857143,3.735,"negative",4.36,4.395,"4 ",7,64.37
205,"EXPLAINER Why the debt limit is again roiling Washington.","text205",2,0,0,0,-0.222222222222222,3.24,"negative",5.11,4.04,"2 ",9,53.88
206,"Congress struggles over US debt ceiling as deadline looms.","text206",3,0,0,0,-0.333333333333333,3.67,"negative",4.59666666666667,4.25166666666667,"6 ",9,79.26
207,"Fareportal Sues JetBlue Over Anti-Consumer Issues.","text207",0,0,0,0,0,3.065,"negative",5.35,5.525,"2 ",6,14.63
208,"Fed will not raise rates on inflation fears alone  Powell says.","text208",1,0,0,0,-0.0909090909090909,3.78333333333333,"negative",4.96666666666667,4.71,"6 ",11,85.69
209,"Former billionaire suing Montana over forced bankruptcy.","text209",2,0,0,0,-0.285714285714286,3.7175,"negative",5.91,4.8675,"4 ",7,30.53
210,"From  transitory inflation  to a global supply chain crisis  here s what hit the economy hardest in 2021.","text210",2,0,0,0,-0.111111111111111,4.00285714285714,"neutral",4.66,4.47,"7 ",18,53.21
211,"FTE Networks  former CEO  CFO charged with fraud  embezzlement  theft.","text211",3,0,0,0,-0.3,3.452,"negative",4.74,4.43,"5 ",10,69.79
212,"FTSE 100 slips as slowdown worries  inflation fears persist.","text212",2,0,0,0,-0.222222222222222,3.402,"negative",5.062,4.148,"5 ",9,62.34
213,"Goldman Sachs  JPMorgan warn of Evergrande s debt woes spillover risks.","text213",5,0,0,0,-0.454545454545455,3.85,"negative",5.43,4.1975,"4 ",11,68.77
214,"Inflation a worry for most economies  but not Japan.","text214",1,0,0,0,-0.111111111111111,2.88333333333333,"negative",5.38333333333333,3.77666666666667,"3 ",9,87.72
215,"Inflation Is Killing The Recovery.","text215",1,1,0,0,0,3.71666666666667,"negative",5.14333333333333,4.66,"3 ",5,49.48
216,"Investors are starting to worry about the economy.","text216",1,0,0,0,-0.125,4.3925,"neutral",4.9625,4.6475,"4 ",8,63.36
217,"Is the economy really worse off than in April 2020.","text217",1,0,0,0,-0.1,3.64,"negative",5.32,4.16,"1 ",10,78.25
218,"It s Not You -- Facebook  WhatsApp and Instagram Are Failing Worldwide.","text218",1,0,0,0,-0.0909090909090909,2.33,"negative",5.5,4.74,"1 ",11,68.77
219,"Executive Officer Warns JP Morgan Bracing For Potentially Catastrophic US Default Debt-Ceiling Battle Drags On.","text219",6,0,0,0,-0.4,4.036,"neutral",4.781,4.66,"10",15,13.95
220,"Judge threatens arrests for PPP  fraudsters  in Singaporean hotel bankruptcy.","text220",3,0,0,0,-0.3,3.588,"negative",5.47,3.816,"5 ",10,35.95
221,"Senator s debt worries belie brighter budget picture.","text221",3,1,0,0,-0.25,4.02166666666667,"neutral",4.42166666666667,4.68166666666667,"6 ",8,46.44
222,"Not nice out there.","text222",0,1,1,0,0.25,3.05,"negative",6.47,3.53,"1 ",4,118.18
223,"More on the debt limit.","text223",2,0,0,0,-0.4,3.24,"negative",5.11,4.04,"2 ",5,100.24
224,"On debt ceiling  no news is good news  for now.","text224",1,1,0,0,0,3.89,"negative",5.004,4.492,"5 ",10,103.63
225,"How the Debt Ceiling Turned into a Doomsday Cult.","text225",3,0,0,0,-0.333333333333333,3.672,"negative",4.772,4.272,"5 ",9,87.72
226,"Our $29 Trillion Deficit  Interest Rates  Inflation  And Debt.","text226",2,0,0,0,-0.222222222222222,4.33333333333333,"neutral",4.72333333333333,4.74166666666667,"6 ",9,62.34
227,"Partisan fight brews as forecaster warns US could hit debt limit by fall.","text227",4,0,0,0,-0.307692307692308,4.02571428571429,"neutral",4.91714285714286,4.67428571428571,"7 ",13,75.2
228,"Analysis On Twitter CEO Jack Dorsey s Hyperinflation Warning.","text228",1,0,0,0,-0.111111111111111,4.365,"neutral",4.995,6.21,"2 ",9,36.96
229,"Push it to the (debt) limit.","text229",2,0,0,0,-0.333333333333333,3.95666666666667,"negative",4.87333333333333,4.04666666666667,"3 ",6,99.23
230,"RBB Bancorp Announces Offering of Subordinated Debt.","text230",1,0,0,0,-0.142857142857143,3.735,"negative",4.79,4.595,"2 ",7,22.07
231,"Senator forces debt limit vote to squeeze Republican resistance.","text231",2,0,0,0,-0.222222222222222,4.17,"neutral",4.50222222222222,4.95555555555556,"9 ",9,36.96
232,"Senator Monopolies are bullies when it comes to the economy.","text232",1,0,0,0,-0.1,4.33833333333333,"neutral",4.53833333333333,4.935,"6 ",10,44.41
233,"Senate dodges US debt disaster  voting to extend borrowing.","text233",2,0,0,0,-0.222222222222222,3.225,"negative",4.8825,4.05,"4 ",9,45.42
234,"Should we worry about inflation.","text234",1,0,0,0,-0.2,2.505,"negative",5.415,3.585,"2 ",5,66.4
235,"Stocks slip  crypto under pressure amid inflation worries.","text235",1,0,0,0,-0.125,3.68,"negative",4.702,4,"5 ",8,46.44
236,"Stranger Danger An Economist s Guide To Overcoming Distrust.","text236",3,0,0,0,-0.333333333333333,4.388,"neutral",4.954,4.774,"5 ",9,53.88
237,"Temasek  DBS to launch $500 mln debt financing platform.","text237",1,0,0,0,-0.111111111111111,4.45,"neutral",5.12333333333333,5.62666666666667,"3 ",9,87.72
238,"The messy budget battle ahead.","text238",2,0,0,0,-0.4,3.69333333333333,"negative",4.73,5.12,"3 ",5,83.32
239,"Time to worry about the debt limit  again.","text239",3,0,0,0,-0.375,3.545,"negative",4.99,3.9025,"4 ",8,88.74
240,"TriMas Announces Closing of Debt Refinancing.","text240",1,0,0,0,-0.166666666666667,3.735,"negative",4.79,4.595,"2 ",6,31.55
241,"Unemployment  inflation  and what s happening in the economy are uncertain.","text241",1,0,0,0,-0.0909090909090909,3.594,"negative",4.658,4.044,"5 ",11,26.47
242,"What America s Startup Boom Could Mean For The Economy.","text242",0,0,0,0,0,3.60333333333333,"negative",5.23333333333333,4.49,"3 ",10,69.79
243,"What do Republicans want on the economy They re not sure anymore.","text243",0,0,0,0,0,4.315,"neutral",5.06,4.5325,"4 ",12,67.76
244,"Why a 401(k) Rollover to an IRA Could Be a Mistake.","text244",1,0,0,0,-0.0909090909090909,2.89,"negative",4.93,4.69,"1 ",11,102.61
245,"Why October 19 could be a catastrophic day for the US economy.","text245",1,0,0,0,-0.0833333333333333,4.01666666666667,"neutral",5.06333333333333,4.01,"3 ",12,59.3
246,"Wildfire smoke s economic damage lingers after the flames.","text246",1,0,0,0,-0.111111111111111,4.09,"neutral",5.005,4.18833333333333,"6 ",9,62.34
247,"Will The Fed Break The Economy (Again).","text247",0,0,0,0,0,4.37,"neutral",5.015,4.33,"2 ",7,89.75
248,"World shares jolted by Evergrande crisis as debt payment test looms.","text248",3,0,0,0,-0.272727272727273,4.45625,"neutral",4.87375,4.75125,"8 ",11,68.77
249,"US Secretary of Treasury  warns Oct 18 could be breaking point for US debt.","text249",3,0,0,0,-0.214285714285714,4.73,"neutral",4.54,5.41166666666667,"6 ",14,82.65
250,"US Secretary of Treasury  warns of likely October debt cliff and incoming  irreparable damage.","text250",0,1,0,0,0.0714285714285714,4.68333333333333,"neutral",4.70333333333333,4.85555555555556,"9 ",14,40.35
